starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:45 2023	1682903085	1	356	357	319
Sun Apr 30 21:04:43 2023	1682903083	1	357	358	290
Sun Apr 30 21:04:43 2023	1682903083	1	357	358	247
Sun Apr 30 21:04:45 2023	1682903085	4	355	359	328
Sun Apr 30 21:04:45 2023	1682903085	1	358	359	332
Sun Apr 30 21:04:44 2023	1682903084	0	359	359	324
Sun Apr 30 21:04:43 2023	1682903083	0	359	359	290
Sun Apr 30 21:04:45 2023	1682903085	1	359	360	325
Sun Apr 30 21:04:43 2023	1682903083	0	360	360	285
Sun Apr 30 21:04:45 2023	1682903085	1	360	361	336
Sun Apr 30 21:04:43 2023	1682903083	1	360	361	300
Sun Apr 30 21:04:43 2023	1682903083	1	360	361	263
Sun Apr 30 21:04:43 2023	1682903083	1	360	361	262
Sun Apr 30 21:04:45 2023	1682903085	1	360	361	328
Sun Apr 30 21:04:43 2023	1682903083	1	360	361	297
Sun Apr 30 21:04:45 2023	1682903085	2	360	362	307
Sun Apr 30 21:04:44 2023	1682903084	1	361	362	340
Sun Apr 30 21:04:43 2023	1682903083	0	362	362	300
Sun Apr 30 21:04:45 2023	1682903085	1	362	363	315
Sun Apr 30 21:04:43 2023	1682903083	1	363	364	268
Sun Apr 30 21:04:43 2023	1682903083	1	363	364	287
Sun Apr 30 21:04:45 2023	1682903085	1	364	365	306
Sun Apr 30 21:04:45 2023	1682903085	2	363	365	317
Sun Apr 30 21:04:43 2023	1682903083	2	365	367	291
Sun Apr 30 21:04:45 2023	1682903085	1	366	367	334
Sun Apr 30 21:04:43 2023	1682903083	0	369	369	321
Sun Apr 30 21:04:43 2023	1682903083	0	369	369	322
Sun Apr 30 21:04:45 2023	1682903085	1	368	369	326
Sun Apr 30 21:04:45 2023	1682903085	0	369	369	316
Sun Apr 30 21:04:43 2023	1682903083	0	370	370	291
Sun Apr 30 21:04:45 2023	1682903085	2	369	371	318
Sun Apr 30 21:04:44 2023	1682903084	1	370	371	352
Sun Apr 30 21:04:43 2023	1682903083	1	373	374	327
Sun Apr 30 21:04:43 2023	1682903083	0	374	374	319
Sun Apr 30 21:04:43 2023	1682903083	2	372	374	280
Sun Apr 30 21:04:45 2023	1682903085	1	374	375	363
Sun Apr 30 21:04:44 2023	1682903084	4	371	375	342
Sun Apr 30 21:04:45 2023	1682903085	1	374	375	337
Sun Apr 30 21:04:43 2023	1682903083	2	373	375	282
Sun Apr 30 21:04:44 2023	1682903084	0	375	375	359
Sun Apr 30 21:04:44 2023	1682903084	1	374	375	364
Sun Apr 30 21:04:44 2023	1682903084	0	375	375	366
Sun Apr 30 21:04:43 2023	1682903083	1	374	376	322
Sun Apr 30 21:04:43 2023	1682903083	1	375	376	324
Sun Apr 30 21:04:43 2023	1682903083	0	376	376	325
Sun Apr 30 21:04:44 2023	1682903084	1	375	376	367
Sun Apr 30 21:04:44 2023	1682903084	0	376	376	358
Sun Apr 30 21:04:44 2023	1682903084	1	375	376	363
Sun Apr 30 21:04:44 2023	1682903084	1	375	376	361
Sun Apr 30 21:04:45 2023	1682903085	0	377	377	335
Sun Apr 30 21:04:45 2023	1682903085	1	376	377	344
Sun Apr 30 21:04:43 2023	1682903083	0	377	377	289
Sun Apr 30 21:04:45 2023	1682903085	1	377	378	339
Sun Apr 30 21:04:43 2023	1682903083	1	377	378	288
Sun Apr 30 21:04:44 2023	1682903084	1	377	378	374
Sun Apr 30 21:04:44 2023	1682903084	1	377	378	373
