starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 20:38:52 2023	1682901532	13	16115	16128	104
Sun Apr 30 20:38:54 2023	1682901534	1	16127	16128	138
Sun Apr 30 20:39:07 2023	1682901547	1	16127	16128	138
Sun Apr 30 20:39:06 2023	1682901546	1	16127	16128	83
Sun Apr 30 20:38:52 2023	1682901532	1	16128	16129	210
Sun Apr 30 20:37:15 2023	1682901435	1	16129	16130	774
Sun Apr 30 20:39:23 2023	1682901563	4	16132	16136	90
Sun Apr 30 20:39:06 2023	1682901546	1	16136	16137	74
Sun Apr 30 20:38:37 2023	1682901517	6	16134	16140	120
Sun Apr 30 20:38:21 2023	1682901501	1	16139	16140	335
Sun Apr 30 20:39:08 2023	1682901548	1	16140	16141	239
Sun Apr 30 20:39:07 2023	1682901547	1	16140	16141	105
Sun Apr 30 20:37:47 2023	1682901467	3	16139	16142	309
Sun Apr 30 20:39:09 2023	1682901549	1	16141	16142	308
Sun Apr 30 20:38:52 2023	1682901532	1	16143	16144	112
Sun Apr 30 20:38:52 2023	1682901532	1	16143	16144	126
Sun Apr 30 20:38:38 2023	1682901518	3	16143	16146	97
Sun Apr 30 20:38:02 2023	1682901482	1	16145	16146	71
Sun Apr 30 20:38:52 2023	1682901532	16	16131	16147	144
Sun Apr 30 20:39:09 2023	1682901549	5	16143	16148	307
Sun Apr 30 20:37:30 2023	1682901450	1	16147	16148	307
Sun Apr 30 20:38:01 2023	1682901481	1	16148	16149	88
Sun Apr 30 20:38:04 2023	1682901484	3	16147	16150	299
Sun Apr 30 20:39:09 2023	1682901549	1	16158	16159	292
Sun Apr 30 20:38:34 2023	1682901514	1	16160	16161	146
Sun Apr 30 20:37:31 2023	1682901451	4	16157	16161	307
Sun Apr 30 20:37:31 2023	1682901451	2	16160	16162	215
Sun Apr 30 20:38:52 2023	1682901532	2	16163	16165	124
Sun Apr 30 20:39:07 2023	1682901547	1	16164	16165	100
Sun Apr 30 20:37:46 2023	1682901466	3	16163	16166	183
Sun Apr 30 20:37:15 2023	1682901435	1	16165	16166	455
Sun Apr 30 20:39:09 2023	1682901549	1	16166	16167	141
Sun Apr 30 20:37:15 2023	1682901435	0	16169	16169	640
Sun Apr 30 20:37:31 2023	1682901451	3	16169	16172	271
Sun Apr 30 20:38:04 2023	1682901484	8	16164	16172	426
Sun Apr 30 20:37:30 2023	1682901450	1	16172	16173	108
Sun Apr 30 20:37:31 2023	1682901451	7	16168	16175	215
Sun Apr 30 20:37:32 2023	1682901452	1	16175	16176	122
Sun Apr 30 20:37:30 2023	1682901450	4	16176	16180	260
Sun Apr 30 20:39:07 2023	1682901547	5	16175	16180	102
Sun Apr 30 20:38:07 2023	1682901487	1	16182	16182	136
Sun Apr 30 20:38:35 2023	1682901515	9	16174	16183	163
Sun Apr 30 20:38:04 2023	1682901484	3	16183	16186	159
Sun Apr 30 20:38:50 2023	1682901530	1	16186	16187	80
Sun Apr 30 20:38:04 2023	1682901484	2	16186	16188	151
Sun Apr 30 20:38:03 2023	1682901483	2	16188	16190	202
Sun Apr 30 20:37:15 2023	1682901435	0	16190	16190	560
Sun Apr 30 20:38:03 2023	1682901483	12	16179	16191	158
Sun Apr 30 20:38:49 2023	1682901529	3	16188	16191	76
Sun Apr 30 20:39:07 2023	1682901547	1	16194	16195	127
Sun Apr 30 20:38:03 2023	1682901483	5	16192	16197	120
Sun Apr 30 20:37:31 2023	1682901451	1	16196	16197	138
Sun Apr 30 20:37:50 2023	1682901470	1	16200	16201	111
Sun Apr 30 20:39:08 2023	1682901548	0	16202	16202	176
Sun Apr 30 20:38:51 2023	1682901531	1	16201	16202	123
Sun Apr 30 20:37:32 2023	1682901452	3	16199	16202	150
Sun Apr 30 20:39:08 2023	1682901548	0	16204	16204	125
Sun Apr 30 20:39:08 2023	1682901548	3	16202	16205	171
Sun Apr 30 20:38:51 2023	1682901531	6	16199	16205	160
Sun Apr 30 20:39:07 2023	1682901547	1	16206	16207	83
Sun Apr 30 20:37:46 2023	1682901466	1	16210	16211	81
Sun Apr 30 20:38:04 2023	1682901484	3	16209	16212	610
Sun Apr 30 20:38:03 2023	1682901483	2	16211	16213	89
Sun Apr 30 20:39:09 2023	1682901549	2	16215	16217	196
Sun Apr 30 20:37:46 2023	1682901466	47	16171	16218	321
Sun Apr 30 20:38:04 2023	1682901484	2	16217	16219	448
Sun Apr 30 20:39:26 2023	1682901566	1	16218	16219	184
Sun Apr 30 20:39:10 2023	1682901550	4	16216	16220	145
Sun Apr 30 20:38:04 2023	1682901484	8	16212	16220	152
Sun Apr 30 20:39:08 2023	1682901548	15	16205	16220	114
Sun Apr 30 20:37:30 2023	1682901450	1	16219	16220	350
Sun Apr 30 20:38:52 2023	1682901532	1	16220	16221	108
Sun Apr 30 20:39:08 2023	1682901548	4	16217	16221	285
Sun Apr 30 20:39:08 2023	1682901548	3	16219	16222	107
Sun Apr 30 20:38:34 2023	1682901514	3	16220	16223	78
Sun Apr 30 20:38:03 2023	1682901483	2	16222	16224	113
Sun Apr 30 20:39:08 2023	1682901548	1	16223	16224	107
Sun Apr 30 20:37:15 2023	1682901435	1	16224	16225	658
Sun Apr 30 20:38:04 2023	1682901484	0	16226	16226	553
Sun Apr 30 20:38:51 2023	1682901531	1	16227	16228	103
Sun Apr 30 20:39:08 2023	1682901548	1	16229	16230	93
Sun Apr 30 20:38:53 2023	1682901533	13	16217	16230	149
Sun Apr 30 20:38:52 2023	1682901532	10	16220	16230	125
Sun Apr 30 20:38:21 2023	1682901501	2	16228	16230	394
Sun Apr 30 20:37:46 2023	1682901466	1	16230	16231	86
Sun Apr 30 20:39:08 2023	1682901548	11	16223	16234	148
Sun Apr 30 20:38:23 2023	1682901503	1	16238	16239	102
Sun Apr 30 20:39:09 2023	1682901549	1	16239	16240	187
Sun Apr 30 20:39:38 2023	1682901578	12	16232	16244	129
Sun Apr 30 20:38:04 2023	1682901484	7	16237	16244	291
Sun Apr 30 20:37:48 2023	1682901468	1	16243	16244	120
Sun Apr 30 20:39:06 2023	1682901546	1	16246	16247	86
Sun Apr 30 20:39:10 2023	1682901550	6	16242	16248	196
Sun Apr 30 20:38:51 2023	1682901531	11	16238	16249	126
Sun Apr 30 20:39:07 2023	1682901547	6	16242	16249	112
Sun Apr 30 20:38:04 2023	1682901484	1	16250	16251	619
Sun Apr 30 20:37:15 2023	1682901435	1	16252	16253	810
Sun Apr 30 20:39:09 2023	1682901549	1	16252	16253	150
Sun Apr 30 20:38:04 2023	1682901484	1	16253	16254	340
Sun Apr 30 20:38:54 2023	1682901534	16	16241	16257	111
Sun Apr 30 20:38:35 2023	1682901515	3	16254	16257	148
Sun Apr 30 20:39:08 2023	1682901548	1	16258	16259	232
Sun Apr 30 20:38:04 2023	1682901484	1	16258	16260	553
Sun Apr 30 20:37:48 2023	1682901468	4	16260	16264	124
Sun Apr 30 20:37:46 2023	1682901466	3	16263	16266	293
Sun Apr 30 20:39:10 2023	1682901550	5	16261	16266	153
Sun Apr 30 20:38:21 2023	1682901501	2	16265	16267	250
Sun Apr 30 20:37:46 2023	1682901466	5	16263	16268	118
Sun Apr 30 20:39:05 2023	1682901545	0	16268	16268	87
Sun Apr 30 20:37:31 2023	1682901451	7	16262	16269	166
Sun Apr 30 20:38:53 2023	1682901533	3	16267	16270	143
Sun Apr 30 20:39:07 2023	1682901547	1	16269	16270	132
Sun Apr 30 20:38:03 2023	1682901483	8	16263	16271	147
Sun Apr 30 20:38:02 2023	1682901482	7	16264	16271	84
Sun Apr 30 20:38:03 2023	1682901483	11	16261	16272	139
Sun Apr 30 20:39:09 2023	1682901549	3	16271	16274	213
Sun Apr 30 20:37:32 2023	1682901452	5	16269	16274	116
Sun Apr 30 20:37:31 2023	1682901451	1	16275	16276	307
Sun Apr 30 20:37:30 2023	1682901450	8	16269	16277	139
Sun Apr 30 20:37:15 2023	1682901435	0	16278	16278	675
Sun Apr 30 20:38:02 2023	1682901482	1	16280	16281	153
Sun Apr 30 20:39:25 2023	1682901565	2	16279	16281	146
Sun Apr 30 20:37:46 2023	1682901466	1	16281	16282	245
Sun Apr 30 20:38:02 2023	1682901482	1	16285	16286	117
Sun Apr 30 20:37:50 2023	1682901470	0	16286	16286	100
Sun Apr 30 20:37:30 2023	1682901450	3	16284	16287	316
Sun Apr 30 20:38:04 2023	1682901484	1	16289	16290	144
Sun Apr 30 20:37:31 2023	1682901451	1	16289	16290	97
Sun Apr 30 20:38:34 2023	1682901514	2	16290	16292	148
Sun Apr 30 20:37:48 2023	1682901468	6	16287	16292	303
Sun Apr 30 20:37:15 2023	1682901435	1	16292	16293	855
Sun Apr 30 20:37:15 2023	1682901435	1	16293	16294	924
Sun Apr 30 20:37:31 2023	1682901451	1	16293	16294	157
Sun Apr 30 20:37:48 2023	1682901468	1	16293	16294	150
Sun Apr 30 20:38:51 2023	1682901531	1	16293	16294	125
Sun Apr 30 20:37:48 2023	1682901468	1	16294	16295	165
Sun Apr 30 20:38:04 2023	1682901484	8	16288	16296	573
Sun Apr 30 20:38:04 2023	1682901484	5	16292	16297	548
Sun Apr 30 20:37:30 2023	1682901450	3	16294	16297	301
Sun Apr 30 20:37:34 2023	1682901454	1	16297	16298	112
Sun Apr 30 20:39:26 2023	1682901566	15	16284	16299	200
Sun Apr 30 20:37:15 2023	1682901435	1	16299	16300	600
Sun Apr 30 20:38:04 2023	1682901484	4	16297	16301	484
Sun Apr 30 20:38:21 2023	1682901501	6	16295	16301	121
Sun Apr 30 20:37:30 2023	1682901450	1	16301	16302	391
Sun Apr 30 20:39:09 2023	1682901549	0	16302	16302	287
Sun Apr 30 20:39:08 2023	1682901548	3	16303	16306	238
Sun Apr 30 20:38:35 2023	1682901515	2	16304	16306	86
Sun Apr 30 20:37:32 2023	1682901452	5	16302	16307	118
Sun Apr 30 20:39:23 2023	1682901563	3	16304	16307	168
Sun Apr 30 20:37:31 2023	1682901451	1	16307	16308	100
Sun Apr 30 20:38:37 2023	1682901517	2	16308	16309	382
Sun Apr 30 20:38:20 2023	1682901500	3	16312	16315	243
Sun Apr 30 20:39:08 2023	1682901548	10	16306	16316	141
Sun Apr 30 20:38:04 2023	1682901484	2	16315	16317	129
Sun Apr 30 20:38:35 2023	1682901515	3	16314	16317	111
Sun Apr 30 20:39:09 2023	1682901549	3	16316	16319	269
Sun Apr 30 20:37:45 2023	1682901465	6	16314	16320	195
Sun Apr 30 20:38:50 2023	1682901530	1	16319	16320	142
Sun Apr 30 20:38:52 2023	1682901532	7	16314	16321	99
Sun Apr 30 20:38:54 2023	1682901534	7	16316	16323	144
Sun Apr 30 20:37:31 2023	1682901451	2	16322	16324	280
Sun Apr 30 20:37:48 2023	1682901468	2	16326	16328	175
Sun Apr 30 20:38:04 2023	1682901484	6	16322	16328	367
Sun Apr 30 20:37:32 2023	1682901452	1	16329	16330	76
Sun Apr 30 20:37:46 2023	1682901466	3	16328	16331	124
Sun Apr 30 20:39:07 2023	1682901547	6	16325	16331	135
Sun Apr 30 20:38:03 2023	1682901483	5	16331	16335	94
Sun Apr 30 20:39:08 2023	1682901548	2	16342	16344	163
Sun Apr 30 20:37:30 2023	1682901450	1	16344	16345	360
Sun Apr 30 20:37:31 2023	1682901451	1	16346	16347	78
Sun Apr 30 20:37:15 2023	1682901435	1	16348	16349	475
Sun Apr 30 20:39:09 2023	1682901549	3	16352	16355	282
Sun Apr 30 20:38:04 2023	1682901484	1	16355	16356	520
Sun Apr 30 20:38:05 2023	1682901485	1	16355	16356	579
Sun Apr 30 20:37:48 2023	1682901468	9	16349	16357	189
Sun Apr 30 20:38:35 2023	1682901515	1	16357	16358	83
Sun Apr 30 20:39:08 2023	1682901548	1	16357	16358	207
Sun Apr 30 20:37:15 2023	1682901435	0	16362	16362	810
Sun Apr 30 20:38:35 2023	1682901515	3	16359	16362	121
Sun Apr 30 20:39:09 2023	1682901549	6	16358	16364	311
Sun Apr 30 20:38:04 2023	1682901484	4	16361	16365	284
Sun Apr 30 20:39:10 2023	1682901550	3	16363	16366	99
Sun Apr 30 20:37:46 2023	1682901466	13	16354	16366	409
Sun Apr 30 20:38:34 2023	1682901514	5	16362	16366	81
Sun Apr 30 20:39:09 2023	1682901549	2	16366	16368	169
Sun Apr 30 20:38:04 2023	1682901484	6	16362	16368	528
Sun Apr 30 20:37:46 2023	1682901466	9	16360	16369	550
Sun Apr 30 20:37:46 2023	1682901466	5	16364	16369	107
Sun Apr 30 20:37:31 2023	1682901451	6	16367	16373	108
Sun Apr 30 20:39:24 2023	1682901564	5	16374	16379	132
Sun Apr 30 20:37:30 2023	1682901450	3	16377	16380	347
Sun Apr 30 20:38:04 2023	1682901484	7	16373	16380	224
Sun Apr 30 20:38:51 2023	1682901531	1	16383	16384	119
Sun Apr 30 20:37:47 2023	1682901467	2	16384	16386	272
Sun Apr 30 20:37:46 2023	1682901466	1	16385	16386	430
Sun Apr 30 20:37:15 2023	1682901435	0	16389	16389	582
Sun Apr 30 20:37:30 2023	1682901450	2	16387	16389	350
Sun Apr 30 20:38:21 2023	1682901501	3	16387	16390	307
Sun Apr 30 20:37:15 2023	1682901435	0	16390	16390	840
Sun Apr 30 20:39:09 2023	1682901549	5	16387	16392	134
Sun Apr 30 20:38:02 2023	1682901482	1	16394	16395	85
Sun Apr 30 20:37:30 2023	1682901450	1	16397	16398	254
Sun Apr 30 20:38:03 2023	1682901483	2	16396	16398	89
Sun Apr 30 20:38:05 2023	1682901485	0	16402	16402	568
Sun Apr 30 20:38:54 2023	1682901534	0	16405	16405	96
Sun Apr 30 20:37:48 2023	1682901468	0	16405	16405	182
Sun Apr 30 20:37:48 2023	1682901468	2	16406	16408	134
Sun Apr 30 20:37:48 2023	1682901468	2	16409	16411	103
Sun Apr 30 20:39:08 2023	1682901548	3	16409	16412	202
Sun Apr 30 20:38:03 2023	1682901483	3	16410	16413	184
Sun Apr 30 20:37:46 2023	1682901466	0	16414	16414	54
Sun Apr 30 20:38:04 2023	1682901484	2	16413	16415	236
Sun Apr 30 20:37:46 2023	1682901466	3	16412	16415	119
Sun Apr 30 20:37:46 2023	1682901466	10	16407	16417	214
Sun Apr 30 20:37:30 2023	1682901450	1	16417	16418	391
Sun Apr 30 20:37:30 2023	1682901450	1	16418	16419	365
Sun Apr 30 20:38:04 2023	1682901484	1	16420	16421	184
Sun Apr 30 20:38:04 2023	1682901484	3	16419	16422	186
Sun Apr 30 20:39:11 2023	1682901551	1	16422	16423	108
Sun Apr 30 20:39:09 2023	1682901549	1	16424	16426	292
Sun Apr 30 20:38:36 2023	1682901516	2	16428	16430	189
Sun Apr 30 20:37:47 2023	1682901467	2	16429	16431	574
Sun Apr 30 20:38:34 2023	1682901514	1	16430	16431	194
Sun Apr 30 20:37:30 2023	1682901450	5	16430	16435	338
Sun Apr 30 20:38:36 2023	1682901516	1	16437	16438	218
Sun Apr 30 20:38:04 2023	1682901484	6	16432	16438	211
Sun Apr 30 20:38:03 2023	1682901483	1	16441	16442	82
Sun Apr 30 20:37:47 2023	1682901467	1	16442	16443	536
Sun Apr 30 20:37:47 2023	1682901467	1	16442	16443	532
Sun Apr 30 20:38:04 2023	1682901484	9	16434	16443	259
Sun Apr 30 20:37:44 2023	1682901464	1	16442	16443	96
Sun Apr 30 20:37:30 2023	1682901450	2	16442	16444	250
Sun Apr 30 20:38:53 2023	1682901533	3	16444	16447	203
Sun Apr 30 20:38:04 2023	1682901484	1	16446	16447	369
Sun Apr 30 20:38:39 2023	1682901519	1	16447	16448	107
Sun Apr 30 20:38:36 2023	1682901516	3	16445	16448	210
Sun Apr 30 20:38:34 2023	1682901514	1	16450	16451	92
Sun Apr 30 20:37:31 2023	1682901451	0	16451	16451	113
Sun Apr 30 20:37:30 2023	1682901450	3	16449	16452	310
Sun Apr 30 20:37:15 2023	1682901435	1	16454	16455	761
Sun Apr 30 20:37:45 2023	1682901465	1	16455	16456	79
Sun Apr 30 20:37:47 2023	1682901467	5	16451	16456	374
Sun Apr 30 20:37:30 2023	1682901450	2	16455	16457	402
Sun Apr 30 20:37:30 2023	1682901450	6	16453	16459	327
Sun Apr 30 20:38:34 2023	1682901514	2	16459	16461	119
Sun Apr 30 20:39:06 2023	1682901546	1	16461	16462	94
Sun Apr 30 20:37:31 2023	1682901451	9	16456	16465	96
Sun Apr 30 20:37:48 2023	1682901468	4	16463	16467	309
Sun Apr 30 20:38:04 2023	1682901484	0	16467	16467	278
Sun Apr 30 20:39:08 2023	1682901548	5	16463	16468	237
Sun Apr 30 20:37:31 2023	1682901451	4	16466	16470	192
Sun Apr 30 20:38:04 2023	1682901484	2	16468	16470	585
Sun Apr 30 20:37:47 2023	1682901467	2	16470	16472	505
Sun Apr 30 20:37:31 2023	1682901451	9	16466	16475	154
Sun Apr 30 20:38:05 2023	1682901485	4	16472	16476	460
Sun Apr 30 20:38:34 2023	1682901514	2	16481	16483	72
Sun Apr 30 20:37:31 2023	1682901451	0	16483	16483	270
Sun Apr 30 20:38:36 2023	1682901516	1	16484	16485	249
Sun Apr 30 20:37:15 2023	1682901435	6	16479	16485	1209
Sun Apr 30 20:38:35 2023	1682901515	1	16485	16486	106
Sun Apr 30 20:38:04 2023	1682901484	4	16483	16487	490
Sun Apr 30 20:38:55 2023	1682901535	1	16487	16488	98
Sun Apr 30 20:38:36 2023	1682901516	3	16486	16489	191
Sun Apr 30 20:37:15 2023	1682901435	1	16489	16490	885
Sun Apr 30 20:37:46 2023	1682901466	2	16492	16494	153
Sun Apr 30 20:38:04 2023	1682901484	2	16492	16494	369
Sun Apr 30 20:37:30 2023	1682901450	0	16496	16496	379
Sun Apr 30 20:38:38 2023	1682901518	5	16492	16497	120
Sun Apr 30 20:37:47 2023	1682901467	0	16498	16498	516
Sun Apr 30 20:38:37 2023	1682901517	0	16499	16499	299
Sun Apr 30 20:37:15 2023	1682901435	0	16505	16505	1292
Sun Apr 30 20:38:53 2023	1682901533	1	16506	16507	168
Sun Apr 30 20:38:53 2023	1682901533	1	16507	16507	265
Sun Apr 30 20:37:46 2023	1682901466	0	16508	16508	409
Sun Apr 30 20:38:02 2023	1682901482	3	16511	16514	115
Sun Apr 30 20:37:46 2023	1682901466	3	16511	16514	459
Sun Apr 30 20:38:04 2023	1682901484	1	16515	16516	257
Sun Apr 30 20:39:09 2023	1682901549	0	16517	16517	206
Sun Apr 30 20:39:08 2023	1682901548	3	16516	16519	222
Sun Apr 30 20:37:31 2023	1682901451	1	16520	16521	78
Sun Apr 30 20:38:36 2023	1682901516	2	16520	16522	245
Sun Apr 30 20:39:09 2023	1682901549	2	16521	16523	308
Sun Apr 30 20:38:02 2023	1682901482	1	16526	16527	108
Sun Apr 30 20:38:35 2023	1682901515	15	16515	16529	110
Sun Apr 30 20:38:04 2023	1682901484	1	16535	16536	545
Sun Apr 30 20:38:35 2023	1682901515	1	16538	16539	177
Sun Apr 30 20:37:30 2023	1682901450	5	16535	16540	138
Sun Apr 30 20:38:33 2023	1682901513	2	16538	16540	84
Sun Apr 30 20:38:39 2023	1682901519	0	16543	16543	89
Sun Apr 30 20:38:54 2023	1682901534	1	16543	16544	107
Sun Apr 30 20:38:36 2023	1682901516	6	16538	16544	188
Sun Apr 30 20:37:47 2023	1682901467	3	16546	16549	625
Sun Apr 30 20:38:03 2023	1682901483	6	16544	16550	189
Sun Apr 30 20:38:04 2023	1682901484	2	16549	16551	519
Sun Apr 30 20:38:04 2023	1682901484	2	16550	16552	288
Sun Apr 30 20:38:32 2023	1682901512	3	16549	16552	112
Sun Apr 30 20:39:09 2023	1682901549	8	16544	16552	154
Sun Apr 30 20:37:47 2023	1682901467	6	16550	16556	567
Sun Apr 30 20:37:30 2023	1682901450	16	16548	16563	206
Sun Apr 30 20:37:48 2023	1682901468	15	16551	16566	141
Sun Apr 30 20:37:46 2023	1682901466	3	16568	16571	408
Sun Apr 30 20:38:36 2023	1682901516	1	16572	16573	192
Sun Apr 30 20:38:35 2023	1682901515	2	16576	16578	150
Sun Apr 30 20:38:34 2023	1682901514	2	16578	16580	79
Sun Apr 30 20:38:02 2023	1682901482	7	16574	16581	113
Sun Apr 30 20:38:33 2023	1682901513	1	16584	16585	119
Sun Apr 30 20:37:31 2023	1682901451	6	16585	16590	126
Sun Apr 30 20:38:34 2023	1682901514	1	16592	16593	183
Sun Apr 30 20:37:15 2023	1682901435	0	16595	16595	913
Sun Apr 30 20:38:34 2023	1682901514	4	16593	16596	151
Sun Apr 30 20:37:47 2023	1682901467	6	16591	16597	372
Sun Apr 30 20:38:05 2023	1682901485	0	16598	16598	523
Sun Apr 30 20:38:04 2023	1682901484	4	16596	16600	148
Sun Apr 30 20:38:34 2023	1682901514	3	16598	16601	111
Sun Apr 30 20:38:02 2023	1682901482	1	16603	16604	110
Sun Apr 30 20:37:15 2023	1682901435	1	16604	16605	717
Sun Apr 30 20:38:04 2023	1682901484	1	16607	16608	305
Sun Apr 30 20:37:47 2023	1682901467	1	16607	16608	532
Sun Apr 30 20:37:30 2023	1682901450	2	16614	16616	405
Sun Apr 30 20:38:35 2023	1682901515	5	16611	16616	153
Sun Apr 30 20:37:46 2023	1682901466	5	16612	16617	639
Sun Apr 30 20:37:46 2023	1682901466	4	16613	16617	491
Sun Apr 30 20:39:09 2023	1682901549	1	16618	16619	124
Sun Apr 30 20:38:36 2023	1682901516	6	16613	16619	233
Sun Apr 30 20:37:30 2023	1682901450	2	16618	16620	332
Sun Apr 30 20:39:09 2023	1682901549	2	16620	16622	132
Sun Apr 30 20:37:47 2023	1682901467	7	16615	16622	571
Sun Apr 30 20:38:34 2023	1682901514	1	16624	16625	86
Sun Apr 30 20:37:46 2023	1682901466	4	16622	16626	572
Sun Apr 30 20:37:31 2023	1682901451	8	16622	16630	129
Sun Apr 30 20:38:36 2023	1682901516	3	16628	16631	283
Sun Apr 30 20:37:48 2023	1682901468	6	16626	16632	144
Sun Apr 30 20:37:59 2023	1682901479	1	16632	16633	87
Sun Apr 30 20:37:15 2023	1682901435	1	16633	16634	987
Sun Apr 30 20:37:47 2023	1682901467	10	16625	16635	614
Sun Apr 30 20:38:33 2023	1682901513	0	16636	16636	84
Sun Apr 30 20:37:15 2023	1682901435	0	16641	16641	1167
Sun Apr 30 20:38:37 2023	1682901517	2	16639	16641	302
Sun Apr 30 20:38:36 2023	1682901516	11	16635	16646	230
Sun Apr 30 20:37:15 2023	1682901435	1	16652	16653	1355
Sun Apr 30 20:37:47 2023	1682901467	4	16650	16654	303
Sun Apr 30 20:38:37 2023	1682901517	3	16655	16658	351
Sun Apr 30 20:37:47 2023	1682901467	1	16666	16667	495
Sun Apr 30 20:38:36 2023	1682901516	7	16665	16671	197
Sun Apr 30 20:38:35 2023	1682901515	2	16670	16672	149
Sun Apr 30 20:37:47 2023	1682901467	2	16670	16672	306
Sun Apr 30 20:37:30 2023	1682901450	4	16672	16676	265
Sun Apr 30 20:38:37 2023	1682901517	1	16679	16680	249
Sun Apr 30 20:38:35 2023	1682901515	1	16679	16680	104
Sun Apr 30 20:38:38 2023	1682901518	2	16682	16684	130
Sun Apr 30 20:37:48 2023	1682901468	2	16686	16688	252
Sun Apr 30 20:38:04 2023	1682901484	4	16688	16692	499
Sun Apr 30 20:38:35 2023	1682901515	1	16691	16692	181
Sun Apr 30 20:37:47 2023	1682901467	1	16692	16693	387
Sun Apr 30 20:38:36 2023	1682901516	1	16697	16698	283
Sun Apr 30 20:38:36 2023	1682901516	4	16695	16699	230
Sun Apr 30 20:37:47 2023	1682901467	3	16703	16706	681
Sun Apr 30 20:38:35 2023	1682901515	6	16702	16708	123
Sun Apr 30 20:37:47 2023	1682901467	2	16707	16709	362
Sun Apr 30 20:38:36 2023	1682901516	0	16716	16716	203
Sun Apr 30 20:37:15 2023	1682901435	1	16716	16717	1051
Sun Apr 30 20:38:34 2023	1682901514	3	16716	16719	83
Sun Apr 30 20:38:35 2023	1682901515	7	16716	16723	137
Sun Apr 30 20:37:15 2023	1682901435	1	16724	16725	1122
Sun Apr 30 20:37:47 2023	1682901467	1	16729	16730	568
Sun Apr 30 20:38:35 2023	1682901515	7	16724	16730	161
Sun Apr 30 20:38:36 2023	1682901516	1	16732	16733	291
Sun Apr 30 20:38:35 2023	1682901515	5	16733	16738	174
Sun Apr 30 20:37:47 2023	1682901467	2	16736	16738	623
Sun Apr 30 20:37:30 2023	1682901450	1	16741	16742	408
Sun Apr 30 20:38:37 2023	1682901517	2	16746	16748	123
Sun Apr 30 20:37:47 2023	1682901467	1	16748	16749	523
Sun Apr 30 20:37:48 2023	1682901468	1	16751	16752	98
Sun Apr 30 20:38:35 2023	1682901515	1	16752	16753	82
Sun Apr 30 20:37:47 2023	1682901467	7	16754	16761	380
Sun Apr 30 20:37:47 2023	1682901467	5	16757	16762	525
Sun Apr 30 20:38:36 2023	1682901516	2	16761	16763	271
Sun Apr 30 20:37:47 2023	1682901467	1	16768	16769	333
Sun Apr 30 20:37:48 2023	1682901468	0	16769	16769	139
Sun Apr 30 20:37:15 2023	1682901435	1	16771	16772	1078
Sun Apr 30 20:38:34 2023	1682901514	1	16786	16787	138
Sun Apr 30 20:37:15 2023	1682901435	1	16786	16787	1382
Sun Apr 30 20:38:36 2023	1682901516	5	16783	16788	213
Sun Apr 30 20:37:30 2023	1682901450	3	16786	16789	446
Sun Apr 30 20:38:36 2023	1682901516	5	16785	16790	207
Sun Apr 30 20:37:47 2023	1682901467	4	16789	16793	518
Sun Apr 30 20:38:04 2023	1682901484	6	16787	16793	573
Sun Apr 30 20:38:36 2023	1682901516	3	16812	16815	211
Sun Apr 30 20:37:30 2023	1682901450	0	16823	16823	373
Sun Apr 30 20:37:47 2023	1682901467	5	16822	16827	571
Sun Apr 30 20:38:02 2023	1682901482	6	16823	16829	72
Sun Apr 30 20:37:47 2023	1682901467	0	16834	16834	548
Sun Apr 30 20:38:36 2023	1682901516	1	16834	16835	225
Sun Apr 30 20:38:35 2023	1682901515	8	16832	16840	218
Sun Apr 30 20:37:47 2023	1682901467	2	16838	16840	511
Sun Apr 30 20:37:30 2023	1682901450	1	16841	16842	431
Sun Apr 30 20:37:47 2023	1682901467	5	16840	16845	533
Sun Apr 30 20:39:09 2023	1682901549	11	16835	16846	293
Sun Apr 30 20:37:15 2023	1682901435	0	16847	16847	949
Sun Apr 30 20:37:46 2023	1682901466	4	16845	16849	574
Sun Apr 30 20:39:07 2023	1682901547	3	16848	16851	104
Sun Apr 30 20:37:47 2023	1682901467	2	16857	16859	554
Sun Apr 30 20:38:05 2023	1682901485	1	16863	16864	542
Sun Apr 30 20:38:37 2023	1682901517	4	16865	16869	353
Sun Apr 30 20:37:30 2023	1682901450	1	16873	16874	423
Sun Apr 30 20:38:37 2023	1682901517	2	16877	16879	221
Sun Apr 30 20:38:37 2023	1682901517	1	16884	16885	260
Sun Apr 30 20:37:46 2023	1682901466	6	16881	16887	754
Sun Apr 30 20:37:48 2023	1682901468	1	16892	16893	209
Sun Apr 30 20:37:47 2023	1682901467	3	16893	16896	714
Sun Apr 30 20:38:37 2023	1682901517	1	16898	16899	309
Sun Apr 30 20:37:47 2023	1682901467	5	16897	16902	598
Sun Apr 30 20:38:37 2023	1682901517	0	16903	16903	280
Sun Apr 30 20:37:15 2023	1682901435	1	16906	16907	1264
Sun Apr 30 20:38:36 2023	1682901516	3	16917	16920	226
Sun Apr 30 20:37:15 2023	1682901435	1	16920	16921	1029
Sun Apr 30 20:38:36 2023	1682901516	2	16922	16924	326
Sun Apr 30 20:38:36 2023	1682901516	1	16924	16925	263
Sun Apr 30 20:37:47 2023	1682901467	7	16932	16938	383
Sun Apr 30 20:37:30 2023	1682901450	1	16942	16943	395
Sun Apr 30 20:38:35 2023	1682901515	5	16939	16944	184
Sun Apr 30 20:38:37 2023	1682901517	1	16946	16947	249
